ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COG
1534	Parji	seed	vittid	vittid	v i tː i d		seed-A
1535	Tamil	seed	ʋedə	ʋedə	ʋ e d ə		seed-A
1536	Telugu	seed	ʋittanam	ʋittanam	ʋ i tː a n a m		seed-A
1537	Telugu	seed	bi:dʒam	bi:dʒam	b iː dʒ a m		seed-A
1538	Toda	seed	pittə	pittə	p i tː ə		seed-A
1539	Tulu	seed	bi:dʒa	bi:dʒa	b iː dʒ a		seed-A
1540	Telugu	seed	gindʒa	gindʒa	g i n dʒ a		seed-B
1541	Kurukh	seed	goʈa	goʈa	g o ʈ a		seed-C
1542	Kodava	seed	kuɾu	kuɾu	k u ɾ u		seed-D
1543	Yeruva	seed	kuɾu	kuɾu	k u ɾ u		seed-D
1544	Gondi	seed	peɖe	peɖe	p e ɖ e		seed-F
1545	Koya	seed	pe:ɳɖku	pe:ɳɖku	p eː ɳ ɖ k u		seed-F
1546	Malayalam	seed	paɾippə	paɾippə	p a ɾ i pː ə		seed-G
1547	Tamil	sit	ukka:ɾə	ukka:ɾə	u kː aː ɾ ə		sit-A
1548	Malayalam	sit	iɾikkuga	iɾikkuga	i ɾ i kː u g a		sit-B
1549	Toda	sit	eɾakkaɾ	eɾakkaɾ	e ɾ a kː a ɾ		sit-B
1550	Yeruva	sit	iɾaiku	iɾaiku	i ɾ a i k u		sit-B
1551	Badga	sit	kuɭəʋə	kuɭəʋə	k u ɭ ə ʋ ə		sit-C
1552	Kannada	sit	kuɭitiko	kuɭitiko	k u ɭ i t i k o		sit-C
1553	Tulu	sit	kullaɾa	kullaɾa	k u lː a ɾ a		sit-C
1554	Betta_Kurumba	sit	ku:ɾsu	ku:ɾsu	k uː ɾ s u		sit-D
1555	Telugu	sit	ku:ɾtʃo	ku:ɾtʃo	k uː ɾ tʃ o		sit-D
1556	Kurukh	sit	okʰna	okʰna	o kʰ n a		sit-E
1557	Malto	sit	hokpo	hokpo	h o k p o		sit-E
1558	Betta_Kurumba	sit	ku:tnu i:ɾ	ku:tnu i:ɾ	k uː t n u + iː ɾ		sit-F
1559	Kannada	sit	ku:tuko	ku:tuko	k uː t u k o		sit-F
1560	Koya	sit	kudda:	kudda:	k u d d aː		sit-F
1561	Kodava	sit	aɭe	aɭe	a ɭ e		sit-G
1562	Gondi	sit	udda	udda	u d d a		sit-H
1563	Kolami	sit	udə	udə	u d ə		sit-H
1564	Ollari_Gadba	sit	undu	undu	u n d u		sit-H
1565	Brahui	sit	tu:ling	tu:ling	t uː l i n g		sit-I
1566	Brahui	sit	zunɖing	zunɖing	z u n ɖ i n g		sit-J
1567	Badga	skin	to:lə	to:lə	t oː l ə		skin-A
1568	Betta_Kurumba	skin	to:lə	to:lə	t oː l ə		skin-A
1569	Gondi	skin	to:l	to:l	t oː l		skin-A
1570	Kannada	skin	togalu	togalu	t o g a l u		skin-A
1571	Kodava	skin	to:lə	to:lə	t oː l ə		skin-A
1572	Kolami	skin	to:l	to:l	t oː l		skin-A
1573	Kota	skin	to:lu	to:lu	t oː l u		skin-A
1574	Koya	skin	to:l	to:l	t oː l		skin-A
1575	Malayalam	skin	toli	toli	t o l i		skin-A
1576	Ollari_Gadba	skin	tal	tal	t a l		skin-A
1577	Parji	skin	tōl	tōl	t oː l		skin-A
1578	Tamil	skin	to:lə	to:lə	t oː l ə		skin-A
1579	Telugu	skin	to:lu	to:lu	t oː l u		skin-A
1580	Toda	skin	tu:ɾs	tu:ɾs	t uː ɾ s		skin-A
1581	Yeruva	skin	to:lu	to:lu	t oː l u		skin-A
1582	Kannada	skin	tʃaɾma	tʃaɾma	tʃ a ɾ m a	LOAN	skin-B
1583	Malayalam	skin	tʃeɾmam	tʃeɾmam	tʃ e ɾ m a m	LOAN	skin-B
1584	Telugu	skin	tʃaɾmamu	tʃaɾmamu	tʃ a ɾ m a m u	LOAN	skin-B
1585	Tulu	skin	tʃeɾma	tʃeɾma	tʃ e ɾ m a	LOAN	skin-B
1586	Brahui	skin	sil	sil	s i l		skin-C
1587	Malto	skin	tʃa:na	tʃa:na	tʃ aː n a		skin-D
1588	Kurukh	skin	tʃapʈa	tʃapʈa	tʃ a p ʈ a		skin-E
1589	Badga	sleep	oɾəgədə	oɾəgədə	o ɾ ə g ə d ə		sleep-A
1590	Betta_Kurumba	sleep	aɾgu ~ eɾgu	aɾgu	a ɾ g u		sleep-A
1591	Betta_Kurumba	sleep	aɾgu ~ eɾgu	eɾgu	e ɾ g u		
1592	Kodava	sleep	oɾa	oɾa	o ɾ a		sleep-A
1593	Kota	sleep	oɾəgə	oɾəgə	o ɾ ə g ə		sleep-A
1594	Malayalam	sleep	uɾanguga	uɾanguga	u ɾ a n g u g a		sleep-A
1595	Tamil	sleep	uṟaṅku-	uṟaṅku-	u r̪ a ŋ k u		sleep-A
1596	Toda	sleep	oɾkʰə	oɾkʰə	o ɾ kʰ ə		sleep-A
1597	Yeruva	sleep	oɾa	oɾa	o ɾ a		sleep-A
1598	Kannada	sleep	malagu-	malagu-	m a l a g u		sleep-B
1599	Kannada	sleep	nidriso	nidriso	n i d r i s o	LOAN	sleep-C
1600	Telugu	sleep	nidɾapoʋu	nidɾapoʋu	n i d ɾ a p o ʋ u	LOAN	sleep-C
1601	Gondi	sleep	mi:ɳɖa	mi:ɳɖa	m iː ɳ ɖ a		sleep-D
1602	Parji	sleep	maḍ-	maḍ-	m a ɖ		sleep-D
1603	Kurukh	sleep	khandaɾna	khandaɾna	k h a n d a ɾ n a		sleep-E
1604	Malto	sleep	andaɾpo ko:ɖa	andaɾpo ko:ɖa	a n d a ɾ p o + k oː ɖ a		sleep-E
1605	Tamil	sleep	tu:ngə	tu:ngə	t uː n g ə		sleep-F
1606	Koya	sleep	undʒaʈam	undʒaʈam	u n dʒ a ʈ a m		sleep-G
1607	Tulu	sleep	dʒippaɾa	dʒippaɾa	dʒ i pː a ɾ a		sleep-H
1608	Kolami	sleep	i:mangsati	i:mangsati	iː m a n g s a t i		sleep-I
1609	Brahui	sleep	xatʃing	xatʃing	x a tʃ i n g		sleep-J
1610	Malto	sleep	anəa	anəa	a n ə a		sleep-K
1611	Kodava	small	tʃeɾijadə	tʃeɾijadə	tʃ e ɾ i j a d ə		small-A
1612	Malayalam	small	tʃeɾija	tʃeɾija	tʃ e ɾ i j a		small-A
1613	Tamil	small	ciṟiya	ciṟiya	c i r̪ i y a		small-A
1614	Yeruva	small	tʃeɾija	tʃeɾija	tʃ e ɾ i j a		small-A
1615	Kannada	small	tʃikkadu	tʃikkadu	tʃ i kː a d u		small-B
1616	Brahui	small	tʃunak	tʃunak	tʃ u n a k		small-C
1617	Gondi	small	tʃinna	tʃinna	tʃ i nː a		small-C
1618	Kolami	small	sinna	sinna	s i nː a		small-C
1619	Koya	small	tʃinnad	tʃinnad	tʃ i nː a d		small-C
1620	Kurukh	small	sanni	sanni	s a nː i		small-C
1621	Parji	small	cin	cin	c i n		small-C
1622	Tamil	small	tʃinna	tʃinna	tʃ i nː a		small-C
1623	Telugu	small	tʃinna	tʃinna	tʃ i nː a		small-C
1624	Tulu	small	kiɲa	kiɲa	k i ɲ a		small-C
1625	Badga	small	kunnadə	kunnadə	k u nː a d ə		small-D
1626	Badga	small	kiʈʈi:ʈ	kiʈʈi:ʈ	k i ʈː iː ʈ		small-E
1627	Betta_Kurumba	small	kiɾi	kiɾi	k i ɾ i		small-F
1628	Toda	small	ke:ɾu:ɖə	ke:ɾu:ɖə	k eː ɾ uː ɖ ə		small-F
1629	Malto	small	ɾikʋa:di	ɾikʋa:di	ɾ i k ʋ aː d i		small-G
1630	Malto	small	saɾʋe	saɾʋe	s a ɾ ʋ e		small-H
1631	Kota	small	guntə	guntə	g u n t ə		small-I
1632	Ollari_Gadba	small	kande:k	kande:k	k a n d eː k		small-J
1633	Badga	smoke	hoge	hoge	h o g e		smoke-A
1634	Betta_Kurumba	smoke	pəggi	pəggi	p ə gː i		smoke-A
1635	Gondi	smoke	poja	poja	p o j a		smoke-A
1636	Kannada	smoke	hoge	hoge	h o g e		smoke-A
1637	Kodava	smoke	poge	poge	p o g e		smoke-A
1638	Kolami	smoke	pog	pog	p o g		smoke-A
1639	Kota	smoke	pegu	pegu	p e g u		smoke-A
1640	Malayalam	smoke	puka	puka	p u k a		smoke-A
1641	Ollari_Gadba	smoke	poa:g	poa:g	p o aː g		smoke-A
1642	Tamil	smoke	pukai	pukai	p u k a i		smoke-A
1643	Tamil	smoke	pugai	pugai	p u g a i		smoke-A
1644	Telugu	smoke	poga	poga	p o g a		smoke-A
1645	Toda	smoke	pukuɖti	pukuɖti	p u k u ɖ t i		smoke-A
1646	Tulu	smoke	poga	poga	p o g a		smoke-A
1647	Yeruva	smoke	poge	poge	p o g e		smoke-A
1648	Koya	smoke	kumpo:ɖ	kumpo:ɖ	k u m p oː ɖ		smoke-B
1649	Brahui	smoke	mo:ʃ	mo:ʃ	m oː ʃ		smoke-C
1650	Kurukh	smoke	mosaga	mosaga	m o s a g a		smoke-C
1651	Malto	smoke	mo:ha	mo:ha	m oː h a		smoke-C
1652	Badga	stand	nippə	nippə	n i pː ə		stand-A
1653	Gondi	stand	nil	nil	n i l		stand-A
1654	Kannada	stand	nintiko	nintiko	n i n t i k o		stand-A
1655	Kodava	stand	nində	nində	n i n d ə		stand-A
1656	Kolami	stand	ni:ma:n	ni:ma:n	n iː m aː n		stand-A
1657	Kota	stand	ninnatukə	ninnatukə	n i nː a t u k ə		stand-A
1658	Koya	stand	nilla	nilla	n i lː a		stand-A
1659	Koya	stand	nilliman	nilliman	n i lː i m a n		stand-A
1660	Kurukh	stand	idʒdʒna	idʒdʒna	i dʒː n a		stand-A
1661	Malayalam	stand	nilkuga	nilkuga	n i l k u g a		stand-A
1662	Malto	stand	hilpo	hilpo	h i l p o		stand-A
1663	Parji	stand	nilp-	nilp-	n i l p		stand-A
1664	Tamil	stand	nil	nil	n i l		stand-A
1665	Telugu	stand	niltʃonu	niltʃonu	n i l tʃ o n u		stand-A
1666	Telugu	stand	nilabaɖu	nilabaɖu	n i l a b a ɖ u		stand-A
1667	Yeruva	stand	nindʒo	nindʒo	n i n dʒ o		stand-A
1668	Betta_Kurumba	stand	ə:ɭ	ə:ɭ	əː ɭ		stand-C
1669	Betta_Kurumba	stand	əddənu i:ɾ	əddənu i:ɾ	ə d d ə n u + iː ɾ		stand-D
1670	Toda	stand	mukkaɖuɾil	mukkaɖuɾil	m u kː a ɖ u ɾ i l		stand-E
1671	Tulu	stand	untaɾa	untaɾa	u n t a ɾ a		stand-F
1672	Brahui	stand	saling	saling	s a l i n g		stand-G
1673	Brahui	stand	dʒe:k saling	dʒe:k saling	dʒ eː k + s a l i n g		stand-G
1674	Betta_Kurumba	star	mi:nu	mi:nu	m iː n u		star-A
1675	Kurukh	star	bi:nko	bi:nko	b iː n k o		star-A
1676	Malto	star	bi:nka	bi:nka	b iː n k a		star-A
1677	Tamil	star	mīṉ	mīṉ	m iː n̪		star-A
1678	Brahui	star	isʈa:ɾ	isʈa:ɾ	i s ʈ aː ɾ	LOAN	star-B
1679	Badga	star	natʃtʃatɾa	natʃtʃatɾa	n a tʃː a t ɾ a	LOAN	star-C
1680	Kannada	star	nakʂatɾ	nakʂatɾ	n a k ʂ a t ɾ	LOAN	star-C
1681	Kodava	star	nakʂatɾa	nakʂatɾa	n a k ʂ a t ɾ a	LOAN	star-C
1682	Kota	star	nakʂaʈiɾam	nakʂaʈiɾam	n a k ʂ a ʈ i ɾ a m	LOAN	star-C
1683	Malayalam	star	nakʂatɾam	nakʂatɾam	n a k ʂ a t ɾ a m	LOAN	star-C
1684	Tamil	star	natʃtʃatiɾam	natʃtʃatiɾam	n a tʃː a t i ɾ a m	LOAN	star-C
1685	Telugu	star	nakʂatɾamu	nakʂatɾamu	n a k ʂ a t ɾ a m u	LOAN	star-C
1686	Toda	star	naʈtʃatiɾam	naʈtʃatiɾam	n a ʈ tʃ a t i ɾ a m	LOAN	star-C
1687	Tulu	star	nakʂatɾe	nakʂatɾe	n a k ʂ a t ɾ e	LOAN	star-C
1688	Yeruva	star	natʃtʃatiɾa	natʃtʃatiɾa	n a tʃː a t i ɾ a	LOAN	star-C
1689	Gondi	star	sukku	sukku	s u kː u		star-D
1690	Kolami	star	sukka	sukka	s u kː a		star-D
1691	Koya	star	ukka	ukka	u kː a		star-D
1692	Kuwi	star	huka	huka	h u k a		star-D
1693	Parji	star	cukka	cukka	c u kː a		star-D
1694	Telugu	star	tʃukka	tʃukka	tʃ u kː a		star-D
1695	Ollari_Gadba	star	puʈ	puʈ	p u ʈ		star-E
1696	Badga	star	pa:ndmi:nə	pa:ndmi:nə	p aː n d m iː n ə		star-F
1697	Badga	stone	kallə	kallə	k a lː ə		stone-A
1698	Betta_Kurumba	stone	kallə	kallə	k a lː ə		stone-A
1699	Brahui	stone	xal	xal	x a l		stone-A
1700	Kannada	stone	kallu	kallu	k a lː u		stone-A
1701	Kannada	stone	kallu	kallu	k a lː u		stone-A
1702	Kodava	stone	kallə	kallə	k a lː ə		stone-A
1703	Kota	stone	kal	kal	k a l		stone-A
1704	Malayalam	stone	kallə	kallə	k a lː ə		stone-A
1705	Ollari_Gadba	stone	kanɖ	kanɖ	k a n ɖ		stone-A
1706	Parji	stone	kel	kel	k e l		stone-A
1707	Tamil	stone	kallə	kallə	k a lː ə		stone-A
1708	Toda	stone	kaɾs	kaɾs	k a ɾ s		stone-A
1709	Tulu	stone	kallu	kallu	k a lː u		stone-A
1710	Yeruva	stone	kallu	kallu	k a lː u		stone-A
1711	Koya	stone	ɾa:j	ɾa:j	ɾ aː j		stone-B
1712	Telugu	stone	ɾa:ji	ɾa:ji	ɾ aː j i		stone-B
1713	Kuwi	stone	ʋali	ʋali	ʋ a l i		stone-C
1714	Gondi	stone	baɳɖa	baɳɖa	b a ɳ ɖ a		stone-D
1715	Kolami	stone	gunɖə	gunɖə	g u n ɖ ə		stone-E
1716	Malto	stone	guga	guga	g u g a		stone-F
1717	Kurukh	stone	pakʰna	pakʰna	p a kʰ n a		stone-G
1718	Kannada	sun	su:rja	su:rja	s uː r j a	LOAN	sun-A
1719	Kodava	sun	su:ɾja	su:ɾja	s uː ɾ j a	LOAN	sun-A
1720	Kolami	sun	suɾija	suɾija	s u ɾ i j a	LOAN	sun-A
1721	Kota	sun	su:rijan	su:rijan	s uː r i j a n	LOAN	sun-A
1722	Malayalam	sun	su:ɾjan	su:ɾjan	s uː ɾ j a n	LOAN	sun-A
1723	Tamil	sun	su:ɾjan	su:ɾjan	s uː ɾ j a n	LOAN	sun-A
1724	Telugu	sun	su:ɾjuɖu	su:ɾjuɖu	s uː ɾ j u ɖ u	LOAN	sun-A
1725	Toda	sun	su:ɾijan	su:ɾijan	s uː ɾ i j a n	LOAN	sun-A
1726	Tulu	sun	su:ɾje	su:ɾje	s uː ɾ j e	LOAN	sun-A
1727	Yeruva	sun	tʃu:rja	tʃu:rja	tʃ uː r j a	LOAN	sun-A
1728	Betta_Kurumba	sun	pottə	pottə	p o tː ə		sun-B
1729	Gondi	sun	poɾə	poɾə	p o ɾ ə		sun-B
1730	Kolami	sun	poddu	poddu	p o d d u		sun-B
1731	Kota	sun	poɖutə	poɖutə	p o ɖ u t ə		sun-B
1732	Koya	sun	poɖudu	poɖudu	p o ɖ u d u		sun-B
1733	Telugu	sun	poddu	poddu	p o d d u		sun-B
1734	Kurukh	sun	bi:ɖi	bi:ɖi	b iː ɖ i		sun-C
1735	Malto	sun	be:ɾdu	be:ɾdu	b eː ɾ d u		sun-C
1736	Badga	sun	ottə	ottə	o tː ə		sun-D
1737	Brahui	sun	de	de	d e		sun-E
1738	Kuwi	sun	ʋeda	ʋeda	ʋ e d a		sun-F
1739	Ollari_Gadba	sun	ʋele	ʋele	ʋ e l e		sun-F
1740	Badga	swim	ni:ndə	ni:ndə	n iː n d ə		swim-A
1741	Betta_Kurumba	swim	ni:nɖʒu	ni:nɖʒu	n iː n ɖ ʒ u		swim-A
1742	Kannada	swim	i:dʒo	i:dʒo	iː dʒ o		swim-A
1743	Kota	swim	ni:tʃal	ni:tʃal	n iː tʃ a l		swim-A
1744	Koya	swim	i:ta	i:ta	iː t a		swim-A
1745	Malayalam	swim	neentuga	neentuga	n e e n t u g a		swim-A
1746	Tamil	swim	neentə	neentə	n e e n t ə		swim-A
1747	Telugu	swim	i:du	i:du	iː d u		swim-A
1748	Toda	swim	ni:tʃal	ni:tʃal	n iː tʃ a l		swim-A
1749	Kurukh	swim	o:gna	o:gna	oː g n a		swim-B
1750	Malto	swim	ho:gpo	ho:gpo	h oː g p o		swim-B
1751	Kodava	swim	mi:ɾodu	mi:ɾodu	m iː ɾ o d u		swim-C
1752	Yeruva	swim	maɳa	maɳa	m a ɳ a		swim-D
1753	Tulu	swim	mi:ndaɾa	mi:ndaɾa	m iː n d a ɾ a		swim-E
1754	Kolami	swim	po:nim	po:nim	p oː n i m		swim-F
1755	Gondi	swim	pohem	pohem	p o h e m		swim-G
1756	Gondi	swim	naɾi	naɾi	n a ɾ i		swim-H
1757	Brahui	swim	beʂoling	beʂoling	b e ʂ o l i n g		swim-I
1758	Badga	tail	pa:lə	pa:lə	p aː l ə		tail-A
1759	Betta_Kurumba	tail	ba:lə	ba:lə	b aː l ə		tail-A
1760	Kannada	tail	ba:la	ba:la	b aː l a		tail-A
1761	Kodava	tail	ba:lə	ba:lə	b aː l ə		tail-A
1762	Kota	tail	ʋa:lə	ʋa:lə	ʋ aː l ə		tail-A
1763	Malayalam	tail	ʋa:lə	ʋa:lə	ʋ aː l ə		tail-A
1764	Tamil	tail	ʋa:lə	ʋa:lə	ʋ aː l ə		tail-A
1765	Telugu	tail	vālamu	vālamu	v aː l a m u		tail-A
1766	Toda	tail	po:ɾsam	po:ɾsam	p oː ɾ s a m		tail-A
1767	Yeruva	tail	ba:lu	ba:lu	b aː l u		tail-A
1768	Gondi	tail	tokoɾ	tokoɾ	t o k o ɾ		tail-B
1769	Kolami	tail	to:ka	to:ka	t oː k a		tail-B
1770	Koya	tail	toka:ɾ	toka:ɾ	t o k aː ɾ		tail-B
1771	Parji	tail	tōka	tōka	t oː k a		tail-B
1772	Telugu	tail	to:ka	to:ka	t oː k a		tail-B
1773	Kurukh	tail	kʰola	kʰola	kʰ o l a		tail-C
1774	Malto	tail	oli	oli	o l i		tail-C
1775	Tulu	tail	bi:la	bi:la	b iː l a		tail-D
1776	Brahui	tail	liʈʈik	liʈʈik	l i ʈː i k		tail-E
1777	Ollari_Gadba	tail	kindiɾ	kindiɾ	k i n d i ɾ		tail-F
1778	Badga	that	adə	adə	a d ə		that-A
1779	Betta_Kurumba	that	adə	adə	a d ə		that-A
1780	Gondi	that	adu	adu	a d u		that-A
1781	Kannada	that	ā	ā	aː		that-A
1782	Kannada	that	adhu	adhu	a dʱ u		that-A
1783	Kodava	that	adə	adə	a d ə		that-A
1784	Kolami	that	ad	ad	a d		that-A
1785	Kota	that	adhə	adhə	a dʱ ə		that-A
1786	Koya	that	addu	addu	a d d u		that-A
1787	Kurukh	that	hu:	hu:	h uː		that-A
1788	Malayalam	that	a:	a:	aː		that-A
1789	Malayalam	that	adə	adə	a d ə		that-A
1790	Malto	that	a:du	a:du	aː d u		that-A
1791	Malto	that	ha:d	ha:d	h aː d		that-A
1792	Ollari_Gadba	that	adə	adə	a d ə		that-A
1793	Parji	that	ā	ā	aː		that-A
1794	Tamil	that	anta	anta	a n t a		that-A
1795	Tamil	that	adhə	adhə	a dʱ ə		that-A
1796	Telugu	that	ā	ā	aː		that-A
1797	Telugu	that	adi	adi	a d i		that-A
1798	Toda	that	adə	adə	a d ə		that-A
1799	Tulu	that	aʋu	aʋu	a ʋ u		that-A
1800	Yeruva	that	aʋe:	aʋe:	a ʋ eː		that-A
1801	Brahui	that	ae	ae	a e		that-B
1802	Kuwi	that	et	et	e t		that-B
1803	Badga	this	idə	idə	i d ə		this-A
1804	Betta_Kurumba	this	idə	idə	i d ə		this-A
1805	Gondi	this	id	id	i d		this-A
1806	Kannada	this	idhu	idhu	i dʱ u		this-A
1807	Kodava	this	idə	idə	i d ə		this-A
1808	Kolami	this	id	id	i d		this-A
1809	Kota	this	idhə	idhə	i dʱ ə		this-A
1810	Koya	this	iddu	iddu	i d d u		this-A
1811	Kurukh	this	i:d	i:d	iː d		this-A
1812	Kuwi	this	idu	idu	i d u		this-A
1813	Malayalam	this	i:	i:	iː		this-A
1814	Malayalam	this	idə	idə	i d ə		this-A
1815	Malto	this	i:du	i:du	iː d u		this-A
1816	Ollari_Gadba	this	idə	idə	i d ə		this-A
1817	Parji	this	ī	ī	iː		this-A
1818	Tamil	this	inta	inta	i n t a		this-A
1819	Tamil	this	idhə	idhə	i dʱ ə		this-A
1820	Telugu	this	ī	ī	iː		this-A
1821	Telugu	this	idi	idi	i d i		this-A
1822	Toda	this	idə	idə	i d ə		this-A
1823	Yeruva	this	iʋe:	iʋe:	i ʋ eː		this-A
1824	Tulu	this	undu	undu	u n d u		this-B
1825	Brahui	this	da:	da:	d aː		this-C
1826	Badga	thou	ni	ni	n i		thou-A
1827	Betta_Kurumba	thou	ni:jə	ni:jə	n iː j ə		thou-A
1828	Brahui	thou	ni:	ni:	n iː		thou-A
1829	Gondi	thou	nimme	nimme	n i mː e		thou-A
1830	Kannada	thou	ni:nu	ni:nu	n iː n u		thou-A
1831	Kodava	thou	ni:nə	ni:nə	n iː n ə		thou-A
1832	Kolami	thou	ni:nu	ni:nu	n iː n u		thou-A
1833	Kota	thou	ni:ja	ni:ja	n iː j a		thou-A
1834	Koya	thou	nimma	nimma	n i mː a		thou-A
1835	Kurukh	thou	ni:n	ni:n	n iː n		thou-A
1836	Kuwi	thou	ninu	ninu	n i n u		thou-A
1837	Malayalam	thou	ni	ni	n i		thou-A
1838	Malto	thou	ni:n	ni:n	n iː n		thou-A
1839	Malto	thou	ni:nu	ni:nu	n iː n u		thou-A
1840	Ollari_Gadba	thou	in	in	i n		thou-A
1841	Parji	thou	īn	īn	iː n		thou-A
1842	Tamil	thou	ni	ni	n i		thou-A
1843	Telugu	thou	ni:ʋu	ni:ʋu	n iː ʋ u		thou-A
1844	Telugu	thou	nuʋʋu	nuʋʋu	n u ʋː u		thou-A
1845	Toda	thou	ni	ni	n i		thou-A
1846	Tulu	thou	i	i	i		thou-A
1847	Yeruva	thou	ni	ni	n i		thou-A
1848	Badga	tongue	na:lange	na:lange	n aː l a n g e		tongue-A
1849	Betta_Kurumba	tongue	nelgi	nelgi	n e l g i		tongue-A
1850	Kannada	tongue	na:lige	na:lige	n aː l i g e		tongue-A
1851	Kodava	tongue	na:ʋu	na:ʋu	n aː ʋ u		tongue-A
1852	Kolami	tongue	na:lka	na:lka	n aː l k a		tongue-A
1853	Kota	tongue	na:lgə	na:lgə	n aː l g ə		tongue-A
1854	Koya	tongue	na:like	na:like	n aː l i k e		tongue-A
1855	Malayalam	tongue	na:kə	na:kə	n aː k ə		tongue-A
1856	Ollari_Gadba	tongue	na:ng	na:ng	n aː n g		tongue-A
1857	Parji	tongue	nevãḍ	nevãḍ	n e v ã ɖ		tongue-A
1858	Tamil	tongue	na:kkə	na:kkə	n aː kː ə		tongue-A
1859	Telugu	tongue	na:luka	na:luka	n aː l u k a		tongue-A
1860	Toda	tongue	no:f	no:f	n oː f		tongue-A
1861	Tulu	tongue	na:la:ji	na:la:ji	n aː l aː j i		tongue-A
1862	Yeruva	tongue	na:ʋu	na:ʋu	n aː ʋ u		tongue-A
1863	Kurukh	tongue	takkha	takkha	t a kː h a		tongue-B
1864	Malto	tongue	taɖta	taɖta	t a ɖ t a		tongue-B
1865	Gondi	tongue	ʋendʒeɾ	ʋendʒeɾ	ʋ e n dʒ e ɾ		tongue-C
1866	Kuwi	tongue	ʋenɖa:ɾu	ʋenɖa:ɾu	ʋ e n ɖ aː ɾ u		tongue-C
1867	Brahui	tongue	duʋi:	duʋi:	d u ʋ iː		tongue-D
1868	Badga	tooth	hallə	hallə	h a lː ə		tooth-A
1869	Betta_Kurumba	tooth	pallə	pallə	p a lː ə		tooth-A
1870	Gondi	tooth	pal	pal	p a l		tooth-A
1871	Kannada	tooth	hallu	hallu	h a lː u		tooth-A
1872	Kodava	tooth	pallə	pallə	p a lː ə		tooth-A
1873	Kolami	tooth	palku	palku	p a l k u		tooth-A
1874	Kota	tooth	pal	pal	p a l		tooth-A
1875	Koya	tooth	palk	palk	p a l k		tooth-A
1876	Kurukh	tooth	pall	pall	p a lː		tooth-A
1877	Kuwi	tooth	palu	palu	p a l u		tooth-A
1878	Malayalam	tooth	pallə	pallə	p a lː ə		tooth-A
1879	Malto	tooth	pa:ldu	pa:ldu	p aː l d u		tooth-A
1880	Ollari_Gadba	tooth	pa:lkill	pa:lkill	p aː l k i lː		tooth-A
1881	Parji	tooth	pel	pel	p e l		tooth-A
1882	Tamil	tooth	pallə	pallə	p a lː ə		tooth-A
1883	Telugu	tooth	pannu	pannu	p a nː u		tooth-A
1884	Toda	tooth	paɾse	paɾse	p a ɾ s e		tooth-A
1885	Yeruva	tooth	pallu	pallu	p a lː u		tooth-A
1886	Tulu	tooth	ku:li	ku:li	k uː l i		tooth-B
1887	Brahui	tooth	danda:n	danda:n	d a n d aː n	LOAN	tooth-C
1888	Brahui	tooth	danta:n	danta:n	d a n t aː n	LOAN	tooth-C
1889	Badga	tree	moɾa	moɾa	m o ɾ a		tree-A
1890	Betta_Kurumba	tree	meɾi	meɾi	m e ɾ i		tree-A
1891	Gondi	tree	maɾa	maɾa	m a ɾ a		tree-A
1892	Kannada	tree	mara	mara	m a r a		tree-A
1893	Kodava	tree	maɾa	maɾa	m a ɾ a		tree-A
1894	Kolami	tree	ma:k	ma:k	m aː k		tree-A
1895	Kota	tree	maɾam	maɾam	m a ɾ a m		tree-A
1896	Koya	tree	ma:ɾa	ma:ɾa	m aː ɾ a		tree-A
1897	Kurukh	tree	mann	mann	m a nː		tree-A
1898	Malayalam	tree	maɾam	maɾam	m a ɾ a m		tree-A
1899	Parji	tree	meri	meri	m e r i		tree-A
1900	Tamil	tree	maɾam	maɾam	m a ɾ a m		tree-A
1901	Toda	tree	me:n	me:n	m eː n		tree-A
1902	Tulu	tree	maɾa	maɾa	m a ɾ a		tree-A
1903	Yeruva	tree	maɾa	maɾa	m a ɾ a		tree-A
1904	Telugu	tree	tʃeʈʈu	tʃeʈʈu	tʃ e ʈː u		tree-B
1905	Malayalam	tree	vrukʂam	vrukʂam	v r u k ʂ a m	LOAN	tree-C
1906	Brahui	tree	dɾahkʰt	dɾahkʰt	d ɾ a h kʰ t		tree-D
1907	Kuwi	tree	paʈa	paʈa	p a ʈ a		tree-E
1908	Badga	two	eɾaɖə	eɾaɖə	e ɾ a ɖ ə		two-A
1909	Betta_Kurumba	two	əddu	əddu	ə d d u		two-A
1910	Brahui	two	iɾat	iɾat	i ɾ a t		two-A
1911	Gondi	two	ɾeɳɖu	ɾeɳɖu	ɾ e ɳ ɖ u		two-A
1912	Kannada	two	jeɾaɖu	jeɾaɖu	j e ɾ a ɖ u		two-A
1913	Kodava	two	daɳɖə	daɳɖə	d a ɳ ɖ ə		two-A
1914	Kota	two	eɖu	eɖu	e ɖ u		two-A
1915	Koya	two	ɾeɳɖ	ɾeɳɖ	ɾ e ɳ ɖ		two-A
1916	Kurukh	two	i:rəb	i:rəb	iː r ə b		two-A
1917	Kuwi	two	rinɖa	rinɖa	r i n ɖ a		two-A
1918	Malayalam	two	ɾendə	ɾendə	ɾ e n d ə		two-A
1919	Ollari_Gadba	two	iɾuɖu	iɾuɖu	i ɾ u ɖ u		two-A
1920	Parji	two	ir(ḍu)	ir	i r		two-A
